"GID","GeneticGroup","BRNHT1","DM","DM_white","DM_yellow","HI","logFYLD","logFYLD_lowCMD","logFYLD_nohav5","logFYLD_propHAVpt5","logFYLD_propHAVpt75","logRTNO","logRTNO_lowCMD","logRTNO_nohav5","logRTNO_propHAVpt5","logRTNO_propHAVpt75","logTOPYLD","logTOPYLD_lowCMD","logTOPYLD_nohav5","logTOPYLD_propHAVpt5","logTOPYLD_propHAVpt75","MCMDS","PLTHT","RTSZ","TCHART"
"2013_10006_24:250164084","TMS13F",2.98551292803571,-0.745093700022025,-0.267578092214458,-0.878166327102226,-0.000879195237176235,0.0342786985933669,NA,NA,NA,NA,-0.000549775734385244,NA,NA,NA,NA,0.111224249956912,NA,NA,NA,NA,0.34952056899552,3.4470318651572,0.0414395968986199,-0.238742746088857
"2013_10006_25:250164085","TMS13F",-0.203301697143056,-0.875383647021186,-0.886521893388462,-1.61826993626082,-0.0731709520931509,-0.0655427355514678,NA,NA,NA,NA,-0.0887825922342967,NA,NA,NA,NA,0.206294076665618,NA,NA,NA,NA,0.395833537997127,-1.82722989206349,0.138408138719977,0.793231584568689
"2013_10006_27:250164087","TMS13F",-2.70934026859666,0.62536437061049,0.425153923899585,0.3201435372982,-0.0525122581507988,-0.137352718885789,NA,NA,NA,NA,-0.163476049333452,NA,NA,NA,NA,0.00738217646194443,NA,NA,NA,NA,-0.143357224819387,-6.32139846215115,0.00104624245039915,-0.355504918403071
"2013_10006_28:250164088","TMS13F",-1.54949896833344,0.0285465935279878,0.363376251847736,0.187347489794839,-0.0275364112625146,-0.064111094715187,NA,NA,NA,NA,-0.0821989439005869,NA,NA,NA,NA,-0.00846769336540003,NA,NA,NA,NA,0.932973677545572,0.52943091911141,0.00609419850427181,0.593628226458085
"2013_10006_29:250164089","TMS13F",0.472933687026073,-3.23269850868837,-2.70744201447304,-2.58844897439976,-0.0361405824288223,-0.116656776773507,NA,NA,NA,NA,-0.0369714227088362,NA,NA,NA,NA,0.000410050515282721,NA,NA,NA,NA,0.264484182695584,5.74494336136564,-0.357216744165457,0.113494968683339
"2013_10007_1:250164708","TMS13F",-2.09313144052323,1.21789714543356,1.68975756756733,1.94215834736363,-0.04986836787333,-0.0884095445796322,NA,NA,NA,NA,-0.0600948260373511,NA,NA,NA,NA,0.0421801974713983,NA,NA,NA,NA,-0.332383713802267,2.70796675300695,-0.342229648262112,-0.145283506749839
"2013_10007_2:250164709","TMS13F",-6.34470018162641,3.59648807336419,4.68187213169897,1.55535300470374,-0.012816056461642,-0.118645821351277,NA,NA,NA,NA,-0.0814092430567308,NA,NA,NA,NA,-0.0378236823450955,NA,NA,NA,NA,0.24862694590249,-7.98039065562559,-0.430901101102076,-0.358335894381663
"2013_10007_3:250164710","TMS13F",-3.77221607970433,0.890278286158458,0.719572188469324,-1.49424837308042,0.0190171928715642,0.132277362394785,NA,NA,NA,NA,0.0417958733048589,NA,NA,NA,NA,-0.0330766271279856,NA,NA,NA,NA,-0.135628930624476,-0.769343455535743,0.124404262885895,0.332939293541038
"2013_10007_4:250164711","TMS13F",-0.956135388116721,3.37186467176651,3.70925752235327,1.96536437843021,0.0176946217702367,0.00401444703828574,NA,NA,NA,NA,0.00102690094708241,NA,NA,NA,NA,0.0144884926237185,NA,NA,NA,NA,-0.0839201991620405,4.99148715151633,-0.151195691645061,-0.340285934866338
"2013_10007_5:250164712","TMS13F",5.18731698705247,0.700894434787089,1.27809555738215,1.24055170902803,-0.00690428611062456,-0.0653774019257421,NA,NA,NA,NA,-0.0644574714994986,NA,NA,NA,NA,-0.00232627643524261,NA,NA,NA,NA,-0.198366109300085,5.44395075243732,-0.281068350414533,-0.300306320238665
"2013_10007_6:250164713","TMS13F",-5.51948811345452,-0.811542242961811,-0.103711993621758,-0.264500903968199,-0.0069594233857945,-0.00373347193376844,NA,NA,NA,NA,-0.0423102209882766,NA,NA,NA,NA,0.0926063850863411,NA,NA,NA,NA,0.042444060824888,10.2714548854061,-0.0314793386339351,0.270305849167674
"2013_10020_1:250164714","TMS13F",-11.5098926440994,0.969306496884989,0.853718767227887,-0.896484288278649,-0.00187370382211101,0.0168867969896826,NA,NA,NA,NA,-0.0794979486382702,NA,NA,NA,NA,0.0358679075435855,NA,NA,NA,NA,-0.0715457673857404,-7.32113973575272,0.148313593979987,-0.284529373763024
"2013_10020_2:250164715","TMS13F",-7.47126323833574,-1.93370623694981,-2.12725247550805,0.99759351304624,0.0130865259259362,0.114373324973539,NA,NA,NA,NA,0.0563895377412633,NA,NA,NA,NA,0.171356809204496,NA,NA,NA,NA,-0.0904536997383556,0.0197987902378065,0.337971844242415,-0.303802591212129
"2013_10020_3:250164716","TMS13F",-6.46848270681051,-0.223811134206789,-0.169777612485699,-0.545587489116835,0.00573258227441615,0.0151864204237492,NA,NA,NA,NA,-0.0012217616069951,NA,NA,NA,NA,-0.00749532192648571,NA,NA,NA,NA,0.476210954830254,-3.60103792131555,-0.177624812358996,-0.298117255948887
"2013_10020_4:250164717","TMS13F",-9.63838731007746,-2.45978491784883,-2.53040871240409,-0.045959237127177,0.0185007139027295,0.118427533179495,NA,NA,NA,NA,0.0143658756939439,NA,NA,NA,NA,0.14497475546138,NA,NA,NA,NA,-0.123990195192576,-4.76626423662298,0.462876442276234,-0.337556772577266
"2013_10034_1:250164200","TMS13F",-0.0103882126630616,1.96907969045335,1.1095435794514,-1.70315471166076,-0.0223720014508111,0.064813959435988,NA,NA,NA,NA,-0.0233312205676848,NA,NA,NA,NA,0.0936404937369243,NA,NA,NA,NA,-0.177103356405175,-2.19320066245391,0.171405881175243,-0.583584224794724
"2013_10034_10:250164209","TMS13F",6.69567519307755,0.0911221799993457,-0.0654934426450287,-2.36650818754895,-0.0105556479789648,0.0890183711999498,NA,NA,NA,NA,0.0733999898128106,NA,NA,NA,NA,0.0556638314383931,NA,NA,NA,NA,-0.0918378517677069,1.03427856845875,-0.022599013596964,-0.441667247357087
"2013_10034_11:250164210","TMS13F",-0.0479707146185491,-0.257494247027457,-1.20119243930876,-0.266403713252464,-0.0463096317425849,0.0141515544391781,NA,NA,NA,NA,-0.0447602857239948,NA,NA,NA,NA,0.115108910856825,NA,NA,NA,NA,-0.392066115703707,-1.04934376757814,0.0525782031535627,-0.362841903081636
"2013_10034_12:250164211","TMS13F",8.71166843850956,2.80538153751897,2.17464021913745,1.53169518849449,0.0763124145367676,0.134703208872814,NA,NA,NA,NA,0.161109921965314,NA,NA,NA,NA,-0.13138451542945,NA,NA,NA,NA,-0.289204362635543,2.50994580705956,0.0591393352695244,-0.502874320965202
"2013_10034_13:250164212","TMS13F",5.95981216064204,-0.44218090286636,-0.63341374753311,-2.4941875507467,0.0204525064119982,0.0569772158568462,NA,NA,NA,NA,0.00903709746109494,NA,NA,NA,NA,-0.0518984071155194,NA,NA,NA,NA,-0.310760626386314,-0.970711630930605,0.112438928525799,-0.427251216036845
"2013_10034_14:250164213","TMS13F",1.18045644473803,1.60169942294681,0.736879660850855,-1.04851647484596,0.0401037359274965,0.0595753007450123,NA,NA,NA,NA,0.0617914770064203,NA,NA,NA,NA,-0.0528336155588558,NA,NA,NA,NA,0.529606574898648,-8.66883793316533,0.0742355112021263,-0.331621141751829
"2013_10034_15:250164214","TMS13F",-0.250235291166599,1.46925290222593,0.581276270187857,1.52404523691808,0.105418863322252,0.163182562608914,NA,NA,NA,NA,0.214143272909896,NA,NA,NA,NA,-0.174685992370167,NA,NA,NA,NA,0.633698418038117,-3.79653121249896,-0.0735965144908047,-0.508693678917775
"2013_10034_16:250164215","TMS13F",0.163747349673966,-0.0969687348165333,-1.46887329475835,-2.7896922781564,0.0184019588954654,0.0671743344055986,NA,NA,NA,NA,-0.0431655935171374,NA,NA,NA,NA,-0.0451112546436632,NA,NA,NA,NA,0.744572334325679,0.895158332393112,0.299199697820732,-0.628911158893622
"2013_10034_17:250164216","TMS13F",0.502143590060405,2.21377179185143,1.59010053545869,-1.42117106160519,0.038927556751035,0.119363686446861,NA,NA,NA,NA,0.0676645462880348,NA,NA,NA,NA,-0.0106602670098221,NA,NA,NA,NA,-0.943670429320706,-9.50580561197896,0.296436439839881,-0.340936519710629
"2013_10034_18:250164217","TMS13F",2.27926192114377,-1.85283805595796,-1.6702175336117,-1.33486222230874,0.0785017669673928,0.0775885423042722,NA,NA,NA,NA,0.131536810668731,NA,NA,NA,NA,-0.197284012532707,NA,NA,NA,NA,0.556773596591527,-3.65551644352115,-0.0929288348855002,-0.472798919268768
"2013_10034_19:250164218","TMS13F",-0.519575152757266,0.439435822063383,-0.678627652020249,1.23032907479876,0.0870602211909288,0.109157359489792,NA,NA,NA,NA,0.107850248766093,NA,NA,NA,NA,-0.185115208115329,NA,NA,NA,NA,-0.199952790917873,-8.94282483764009,0.0524864834670697,-0.497605124894312
"2013_10034_2:250164201","TMS13F",5.36253459569244,1.32289275344844,1.31438473576576,0.622654211917929,-0.046392051239912,0.0850036087366179,NA,NA,NA,NA,0.0468440454416049,NA,NA,NA,NA,0.164111248717193,NA,NA,NA,NA,-0.658329931579121,-0.137568818193481,0.0406196653615345,-0.416730953850566
"2013_10034_20:250164219","TMS13F",5.49753484053427,-0.950155073739781,-1.08601023626212,-2.92401571016626,0.00860317389094526,0.0894057027755947,NA,NA,NA,NA,0.0451653388291016,NA,NA,NA,NA,0.0158936704881075,NA,NA,NA,NA,-0.00436248260849142,1.86196690670946,-0.106435331782852,-0.458439572002241
"2013_10034_3:250164202","TMS13F",6.67547316616581,-0.75798939130116,-1.60639632229785,-3.79532262242771,0.00772818717978921,0.119286912709399,NA,NA,NA,NA,0.0029612323973072,NA,NA,NA,NA,0.0715303133535622,NA,NA,NA,NA,-0.0217724486474255,-1.10205055876982,0.592961918627307,-0.533416211530779
"2013_10034_4:250164203","TMS13F",2.24573143405539,4.95152499078459,4.29722663600196,1.71315609620897,0.0584246475916831,0.0617889971370337,NA,NA,NA,NA,0.101571746389859,NA,NA,NA,NA,-0.159949636174369,NA,NA,NA,NA,-0.162646350790922,-5.55282589237796,-0.0433839095410864,-0.363097972972586
"2013_10034_5:250164204","TMS13F",6.87730305424394,2.12273440585483,2.04428983983608,-0.69665652120273,-0.0374578216731822,0.0220194073296915,NA,NA,NA,NA,0.0108674149241,NA,NA,NA,NA,0.111216355345994,NA,NA,NA,NA,-0.275692947902748,5.70519221219755,-0.239131448376467,-0.531511818758237
"2013_10034_6:250164205","TMS13F",4.93318596821078,0.00482446632340328,-0.109761005405298,-3.13692660770344,-0.0148189426958422,0.110126789048327,NA,NA,NA,NA,-0.0208048504817332,NA,NA,NA,NA,0.160431684775331,NA,NA,NA,NA,-1.155752199435,-1.7188965767826,0.432323540523018,-0.297493383292748
"2013_10034_7:250164206","TMS13F",3.58015629326818,1.38888177351632,0.269774423813511,0.747012121194607,0.0476302450255765,0.123557903973365,NA,NA,NA,NA,0.145909820451066,NA,NA,NA,NA,-0.0546570367059576,NA,NA,NA,NA,0.560247684042296,-8.27328765983145,-0.231619724629291,-0.433362775808768
"2013_10034_8:250164207","TMS13F",0.720435021108549,0.605124198821639,-1.77253663898316,1.03351505482527,0.065096607533934,0.162692911175893,NA,NA,NA,NA,0.190618323263223,NA,NA,NA,NA,-0.10174250372585,NA,NA,NA,NA,0.432652059077102,-15.1718336974085,-0.0984760971520254,-0.576936658666276
"2013_10034_9:250164208","TMS13F",11.6979081712593,0.25101507433287,-0.561752758507809,-0.771375965704655,-0.0498022661051471,0.0168166622863667,NA,NA,NA,NA,0.00964439993469782,NA,NA,NA,NA,0.167327831612625,NA,NA,NA,NA,-0.424089325162707,3.0491497059321,-0.225126668402824,-0.36573290705185
"2013_10059_11:250164100","TMS13F",5.021800157015,-0.456927906335859,0.402168326194736,-0.417727827625331,-0.0375126578945548,-0.0503787828075052,NA,NA,NA,NA,-0.0690751532493297,NA,NA,NA,NA,0.0135971278634699,NA,NA,NA,NA,0.452493432044381,3.48759115910249,0.134721373253394,-0.316636667430383
"2013_10059_12:250164101","TMS13F",4.62126919285674,-0.958761045299643,-0.926295693866742,0.160711885830932,-0.0275898768127081,-0.0618073772641098,NA,NA,NA,NA,-0.00810272256900869,NA,NA,NA,NA,0.0206111534379593,NA,NA,NA,NA,0.111931360983808,9.72612841696423,0.0201079771760552,-0.422027895760392
"2013_10059_2:250164091","TMS13F",9.52621658490335,2.75377524858502,3.07753752542304,1.9175830662769,-0.0353854461191025,-0.0208029283580216,NA,NA,NA,NA,0.0170426662460723,NA,NA,NA,NA,0.143088707497648,NA,NA,NA,NA,0.0557196252599618,10.3952392654952,-0.185013170943444,-0.216943250517874
"2013_10059_3:250164092","TMS13F",7.23879820314649,-1.41182740688739,-0.767752705050621,-0.749155266227229,-0.0224945672703671,-0.0117517871332145,NA,NA,NA,NA,-0.0520908557148255,NA,NA,NA,NA,0.0546888246778151,NA,NA,NA,NA,-0.428298496384908,11.0573844078775,0.141276015812631,-0.143892338559112
"2013_10059_4:250164093","TMS13F",-4.97016957950566,-0.112914034023678,0.390223100977494,-0.95290049187481,-0.0573473058798552,-0.138559380665561,NA,NA,NA,NA,-0.0681367079948942,NA,NA,NA,NA,0.0456391300960466,NA,NA,NA,NA,0.218153961479849,1.00167935933219,-0.133766945663349,-0.244979606493554
"2013_10059_5:250164094","TMS13F",1.05160368731265,-0.355509165949027,0.109164501935906,-2.24907908960236,-0.00307792289579992,0.0722139841112087,NA,NA,NA,NA,-0.00631072684302755,NA,NA,NA,NA,0.0890104890038663,NA,NA,NA,NA,-0.283724905516792,1.80356913948585,0.270794105996919,-0.394707138856087
"2013_10059_6:250164095","TMS13F",-0.171824711955375,-0.335511591347183,-0.0403181535023988,-0.483133454556456,-0.0194278716334416,0.0715461668076366,NA,NA,NA,NA,0.0119055974999338,NA,NA,NA,NA,0.222919511520239,NA,NA,NA,NA,0.0426634409688212,11.286209903133,0.200635268384848,-0.263861891256522
"2013_10059_7:250164096","TMS13F",-3.81673947517214,-2.08727547429801,-1.55716308882219,-1.75903013715773,-0.0238532511424627,0.0037306433978468,NA,NA,NA,NA,-0.0273403862998441,NA,NA,NA,NA,0.087901243511007,NA,NA,NA,NA,-0.333614500909137,-2.82439466653456,0.173387881407077,-0.153986781305965
"2013_10059_8:250164097","TMS13F",-2.52566558037863,-1.4029295487294,-1.36937217808659,-0.68456248955339,-0.00676894871907473,0.0705021408573358,NA,NA,NA,NA,0.0980471177379399,NA,NA,NA,NA,0.0582284726646291,NA,NA,NA,NA,0.782826314584963,-0.809573522982064,-0.226864217955249,-0.480181421487922
"2013_10059_9:250164098","TMS13F",7.31837009938611,-0.528779521486079,-0.175786812798547,1.15078203796593,-0.0358033726931672,-0.0148262205315823,NA,NA,NA,NA,0.031740150973022,NA,NA,NA,NA,0.00546727598640269,NA,NA,NA,NA,-0.580872634237332,9.83523521961057,0.0602540180740027,-0.355674422349199
"2013_10060_1:250164102","TMS13F",-7.32900630731652,-1.48066856195564,-1.2954350471376,-1.19543982415154,-0.0322941167640911,-0.138667897709157,NA,NA,NA,NA,-0.0877889218976985,NA,NA,NA,NA,0.00487675470657037,NA,NA,NA,NA,0.244633280317885,-12.180469807061,-0.0774561106412653,0.302817184618767
"2013_10060_10:250164111","TMS13F",-2.7884002882586,-2.03563502796563,-1.82896745671084,-0.926239333071991,-0.0016176881798197,-0.0427889740255615,NA,NA,NA,NA,-0.081824863998947,NA,NA,NA,NA,-0.0312820919779896,NA,NA,NA,NA,0.531673783867822,-16.8292985253218,-0.0624238013448086,-0.529563762910347
"2013_10060_11:250164112","TMS13F",2.56375337129329,-1.32253151728503,-2.05187710088659,-0.0211835470637572,-0.0290553569010291,0.0140681740225933,NA,NA,NA,NA,0.143908206825102,NA,NA,NA,NA,0.0976563946868935,NA,NA,NA,NA,0.403592487217823,4.85166146060406,-0.322687705949615,-0.253840596786206
"2013_10060_12:250164113","TMS13F",-8.49466618627548,1.54570867370084,1.35571519838639,-1.43090218003972,-0.0602907011146341,0.0698396666800447,NA,NA,NA,NA,0.0139193212670529,NA,NA,NA,NA,0.231570754426,NA,NA,NA,NA,-0.0911544265994053,-12.0697744507581,-0.066384025113471,-0.259469328183072
"2013_10060_13:250164114","TMS13F",4.3067887784367,1.25745370499109,1.00872964426313,-1.36340348153778,-0.0562471412010546,-0.0924860129731305,NA,NA,NA,NA,-0.0112840765407147,NA,NA,NA,NA,0.00579167893889887,NA,NA,NA,NA,0.567271314395122,5.16884507930339,-0.456471995618049,-0.309654545087881
"2013_10060_14:250164115","TMS13F",-4.19591055955044,-1.48064899872214,-3.05064430257161,-2.86940016564623,0.0179092740810672,0.103656841255482,NA,NA,NA,NA,-0.0503068920590542,NA,NA,NA,NA,0.00797575214705055,NA,NA,NA,NA,-0.3613813060823,-8.37313888334727,0.275229075106219,-0.197737094071946
"2013_10060_15:250164116","TMS13F",1.15713092928489,-0.206863773664623,0.527017178853613,-0.833789688452765,0.00789367914040734,-0.0154383353874288,NA,NA,NA,NA,0.0321200478006102,NA,NA,NA,NA,-0.0440058137748332,NA,NA,NA,NA,-0.524015032683653,-3.0642183429574,0.0254434031143001,-0.235552376450644
"2013_10060_16:250164117","TMS13F",-3.00246622958056,-0.461443599419583,-0.507346980005788,-2.43486492560538,0.00794465718089415,0.111869186958874,NA,NA,NA,NA,0.0437494022362452,NA,NA,NA,NA,0.0250362322948775,NA,NA,NA,NA,-0.26384429994643,-8.6043554493785,0.0672304417210517,-0.440575303680791
"2013_10060_17:250164118","TMS13F",-9.75756077059958,-0.611495590211103,-1.79256955048841,-0.457463375802584,-0.0105470880723244,0.0121855049286745,NA,NA,NA,NA,-0.0335021590437416,NA,NA,NA,NA,0.0623567016548679,NA,NA,NA,NA,-0.683203576874753,-12.0805400789303,0.157217451003849,-0.298411543175359
"2013_10060_18:250164119","TMS13F",2.40131448222441,-0.171267222407729,0.239381570369264,-0.881118306225351,-0.0578442679059447,-0.0518151071397651,NA,NA,NA,NA,0.0128720214760657,NA,NA,NA,NA,0.094570078298376,NA,NA,NA,NA,-0.864727305594742,1.51501910387337,-0.29004919503282,-0.383113339804782
"2013_10060_19:250164120","TMS13F",-1.21344439748348,3.78673731878671,3.53438643867419,0.0585678501187741,-0.0111140385201186,-0.0612051261210251,NA,NA,NA,NA,0.137927123660305,NA,NA,NA,NA,-0.0561119822169151,NA,NA,NA,NA,-0.167353393856691,-0.234974290549949,-0.60630316075122,-0.592302971627231
"2013_10060_2:250164103","TMS13F",-7.58270674374578,-1.29226463566831,-0.820078149837393,-1.93008946759715,-0.0447434385152577,0.00656118465825491,NA,NA,NA,NA,-0.0568524412099976,NA,NA,NA,NA,0.090096086895812,NA,NA,NA,NA,0.783805601865644,-14.0245459940702,0.0623935754493063,-0.644537677812214
"2013_10060_20:250164121","TMS13F",0.00574423060167661,-0.269806439085265,0.486290260421197,-0.651099407595862,0.00697264996583327,-0.0292519972599929,NA,NA,NA,NA,0.0419622042601103,NA,NA,NA,NA,-0.00941753558652808,NA,NA,NA,NA,0.828584213561004,-5.21385713445755,-0.137569525254101,-0.237974429092031
"2013_10060_22:250164123","TMS13F",3.75794411655368,2.59823482189789,3.25161810349125,0.718681324609806,-0.0220588283812431,-0.0486958202328211,NA,NA,NA,NA,0.0845957631416803,NA,NA,NA,NA,0.0420494859178321,NA,NA,NA,NA,0.153632123911233,-3.88453754868198,-0.345941172248375,-0.409582715324633
"2013_10060_23:250164124","TMS13F",-1.99436861987952,-1.82832094075712,-1.91901368306854,-2.15804427287791,-0.0661708267210787,-0.17155356971254,NA,NA,NA,NA,-0.107709966177936,NA,NA,NA,NA,0.0885829466909633,NA,NA,NA,NA,0.1051504235272,9.09230422585952,-0.264126418668593,0.239852944207536
"2013_10060_24:250164125","TMS13F",-4.06335842205501,-1.33622435359207,-1.30656372498719,-1.4640339073479,-0.0449998385969855,0.0199560610794376,NA,NA,NA,NA,0.00289606862027601,NA,NA,NA,NA,0.138123527188062,NA,NA,NA,NA,0.519313258613707,-2.74857463973314,-0.105637819260818,-0.216979349651744
"2013_10060_26:250164127","TMS13F",-3.47573780356512,0.507527868171676,0.509607024387419,0.431940425297021,-0.0221613899150692,-0.0371468627473004,NA,NA,NA,NA,0.117272974628285,NA,NA,NA,NA,0.00793116404067562,NA,NA,NA,NA,-0.496316104536447,-3.2836206444263,-0.319800757034537,-0.415192892683465
"2013_10060_27:250164128","TMS13F",-3.77083665324322,0.730669499558736,0.641140530405637,0.432260288872622,-0.0179017527836934,-0.0332149167573168,NA,NA,NA,NA,0.120625280792514,NA,NA,NA,NA,0.00381018891435264,NA,NA,NA,NA,-0.531412699100849,-3.34247601870709,-0.303078972496323,-0.452287526097446
"2013_10060_28:250164129","TMS13F",2.33650082063078,-0.233247006047815,1.19319887882549,-0.740590378274385,-0.042787281010444,-0.158950561774639,NA,NA,NA,NA,-0.091516375734915,NA,NA,NA,NA,0.0535567587797352,NA,NA,NA,NA,0.205599168019462,-0.132890788481208,-0.485726139029094,0.65855729856518
"2013_10060_4:250164105","TMS13F",-2.69659186635769,0.237402504344469,0.0998541379047295,-2.72913941929367,-0.0519310685000926,0.0230908305451861,NA,NA,NA,NA,-0.0212547565171381,NA,NA,NA,NA,0.153708604897768,NA,NA,NA,NA,-0.872550596724195,-5.68513166833491,-0.057353042480161,-0.427647362423793
"2013_10060_5:250164106","TMS13F",6.50451187898216,2.65666645738524,3.73801232616261,-0.176913461177642,-0.0167992879340051,-0.062224607381455,NA,NA,NA,NA,0.0441159023583011,NA,NA,NA,NA,-0.0739960233087829,NA,NA,NA,NA,-0.765602555779262,3.90407533924437,-0.294688783954019,-0.5104164849957
"2013_10060_6:250164107","TMS13F",-0.436544044474995,2.80222464945041,3.17673356611831,-0.817671134012438,-0.0460565986479852,-0.12761379477275,NA,NA,NA,NA,-0.0735678635165913,NA,NA,NA,NA,0.00364466892872616,NA,NA,NA,NA,0.308530925008634,1.30361291508224,-0.386117221846526,-0.582003404940745
"2013_10060_7:250164108","TMS13F",2.04167622785625,2.06201613609431,2.76753009643293,-1.37401073443484,-0.0655966122954072,-0.142638097359443,NA,NA,NA,NA,-0.0331000414357775,NA,NA,NA,NA,0.0895750883590193,NA,NA,NA,NA,-0.703054052734756,1.94957670970328,-0.335955181639846,-0.255074488762367
"2013_10060_8:250164109","TMS13F",-12.096640269661,-1.96308165405059,-1.96111114365444,-2.2434982830316,0.0159751149773177,0.0753794058592166,NA,NA,NA,NA,-0.100415489029247,NA,NA,NA,NA,-0.0127834757365169,NA,NA,NA,NA,-0.220835528604308,-17.8547811328224,0.348539943852945,0.252390876141049
"2013_10060_9:250164110","TMS13F",3.22421022139864,2.05321491209167,1.87589305469949,-1.90018669219491,0.0135480024469709,0.0927507430753973,NA,NA,NA,NA,0.126938436291232,NA,NA,NA,NA,0.0905852418309814,NA,NA,NA,NA,-0.277757050347315,3.11737339321602,-0.133382876312647,-0.571729678711507
"2013_10063_1:250164221","TMS13F",-0.733211553365344,-1.00645505656556,-1.27028618469155,-1.63403972161283,-0.0155673158825707,0.0618418856421629,NA,NA,NA,NA,0.0459246809910667,NA,NA,NA,NA,0.19895840832995,NA,NA,NA,NA,-0.289282980766451,-7.23958398454762,0.0248923053764845,-0.0388751288545115
"2013_10063_10:250164230","TMS13F",-6.69624360436904,-3.13783026083632,-3.48764346916478,-2.92842201123149,0.0686675855103145,0.208517274241462,NA,NA,NA,NA,0.126007858600984,NA,NA,NA,NA,0.00491925795720877,NA,NA,NA,NA,-0.399121602588507,-14.3058707574775,0.319491086806378,-0.331279344618458
"2013_10063_11:250164231","TMS13F",-0.13771248718489,-0.0919094423400964,-0.597336574084538,-1.64081788397859,-0.0309681380373074,0.020965608071506,NA,NA,NA,NA,0.0021790429231539,NA,NA,NA,NA,0.170911506658725,NA,NA,NA,NA,-0.303134967961548,-4.8406210054021,-0.171209409881743,-0.344795733944662
"2013_10063_12:250164232","TMS13F",-11.0744709538137,1.29843790073303,0.0249156601848052,-0.480782629033196,-0.0308097508012805,-0.0708187339834158,NA,NA,NA,NA,-0.0626101218708121,NA,NA,NA,NA,-0.0705878039551967,NA,NA,NA,NA,0.667189045206096,-18.8300836343103,-0.301766282456902,-0.292399829756524
"2013_10063_13:250164233","TMS13F",3.75476407501906,2.03985513163427,1.79052206442093,-0.736297895577709,-0.00912841703017293,0.0406882798027366,NA,NA,NA,NA,0.082759055682202,NA,NA,NA,NA,0.113872723574182,NA,NA,NA,NA,-0.267387730903471,-5.4042714577124,-0.312831702516827,-0.409113133422379
"2013_10063_14:250164234","TMS13F",-1.52989305110757,-0.909015118327247,-0.270274298476509,-3.07896798267793,-0.0129883093016905,0.0703106523855604,NA,NA,NA,NA,0.058673044950958,NA,NA,NA,NA,0.165049277690167,NA,NA,NA,NA,-0.165225932647768,-8.50295418239543,0.053400855334967,-0.412344123862223
"2013_10063_15:250164235","TMS13F",-1.08125756920684,1.72912662809488,0.775378845046259,1.52993038613381,0.0251648121828825,0.0632470210617757,NA,NA,NA,NA,0.067200202661376,NA,NA,NA,NA,-0.0601698220006101,NA,NA,NA,NA,-0.327238342734506,-20.8445807188196,-0.223054396331922,-0.459954051281559
"2013_10063_16:250164236","TMS13F",-7.77015228761088,0.730927156615917,0.40306878121573,-2.45868159245234,-0.0272146583160771,-0.0495831777782392,NA,NA,NA,NA,0.0223031514795789,NA,NA,NA,NA,0.0568415170578621,NA,NA,NA,NA,0.90796712535191,-11.7909159022335,-0.353079060043809,-0.387467423507866
"2013_10063_17:250164237","TMS13F",-2.47068983272401,-1.0094014325476,-1.55695389136897,-0.431348692903684,0.00078811010728742,0.0559117976365228,NA,NA,NA,NA,0.0495725996627153,NA,NA,NA,NA,0.0743640111603804,NA,NA,NA,NA,-0.231309151262079,-4.7502064981683,-0.0514940869443292,-0.335001203641667
"2013_10063_18:250164238","TMS13F",-5.52889110797439,-1.34844540893495,-1.32744686596439,-2.13769095252062,0.000447136496282786,0.110133100070764,NA,NA,NA,NA,0.0938353991995364,NA,NA,NA,NA,0.0487838003707715,NA,NA,NA,NA,0.719065783730415,-16.3463980964248,-0.0281036578137504,-0.300695530370971
"2013_10063_19:250164239","TMS13F",1.8211631616904,0.582032687729881,0.667726421140911,1.09638978022675,0.0177860373792172,0.026771845295161,NA,NA,NA,NA,0.0436722155344289,NA,NA,NA,NA,-0.0693684154785985,NA,NA,NA,NA,-0.0343926432881768,-16.4254673009461,-0.0987960742018644,-0.00303671390866245
"2013_10063_2:250164222","TMS13F",-5.67824568920003,-1.83741749415393,-2.50218195231748,-1.22248220180102,-0.0129442037280284,0.0181925235715828,NA,NA,NA,NA,0.0395245740109619,NA,NA,NA,NA,0.126119241309996,NA,NA,NA,NA,0.242563605194215,-12.0457746708803,-0.0139673865974156,-0.0138023415838408
"2013_10063_20:250164240","TMS13F",-4.0327531631131,0.830896843764302,1.0417725449443,-2.50636975180524,-0.0147446493985846,0.00615186758351996,NA,NA,NA,NA,0.00612542287395391,NA,NA,NA,NA,0.0353465090973526,NA,NA,NA,NA,0.787129806171643,-12.9554347392186,-0.0265646860861074,-0.363089829774358
"2013_10063_21:250164241","TMS13F",2.07897294921009,-0.642543694349848,-1.08052690434004,0.65298029061373,0.0174745464771196,0.0744852827475411,NA,NA,NA,NA,0.09444402264164,NA,NA,NA,NA,0.0411845322776514,NA,NA,NA,NA,-0.292927031858681,-5.29277212423816,-0.0641944544685246,-0.393001071145139
"2013_10063_22:250164242","TMS13F",-5.53971016665679,-0.478823103141651,-0.606895500655951,-1.3590610517366,-0.0403699535572056,0.00869489593031293,NA,NA,NA,NA,0.0276427609774804,NA,NA,NA,NA,0.195194433390106,NA,NA,NA,NA,0.810294289300672,-12.61879537561,-0.0484026169317715,-0.377383889443343
